id,club_id,player_id
2484,2646,220793
2487,3973,52406
2488,10492,52406
2490,776,52406
2491,309,52406
2492,2125,52406
2493,330,52406
2494,2698,52406
2495,614,52406
2496,533,52406
2497,210,52406
2499,6600,51174
2500,5677,51174
2501,368,51174
2502,141,51174
2503,281,51174
2504,720,51174
2505,2431,51174
2508,417,16136
2509,82,16136
2510,27,16136
2511,18,16136
2512,3057,16136
2513,172,16136
2514,1082,16136
2515,10492,16136
2516,3297,16136
2517,660,515208
2518,330,515208
2519,294,515208
2520,199,515208
2523,87938,74590
2526,2457,74590
2527,3197,74590
2528,252,74590
2529,410,74590
2530,4171,74590
2531,589,74590
2532,1039,74590
2533,984,74590
2534,148,74590
2535,6600,74590
2538,104773,34156
2539,87727,34156
2540,68028,34156
2541,2029,34156
2542,199,34156
2543,1066,34156
2545,22219,34156
2546,15540,34156
2547,330,34156
2548,6600,34156
2549,281,34156
2550,141,34156
2551,29,34156
2552,2410,34156
2555,210,41414
2556,398,41414
2557,31,41414
2560,76157,7660
2562,3391,7660
2564,20903,7660
2565,12421,7660
2566,1023,7660
2567,8816,7660
2568,18544,7660
2569,40,7660
2570,150,7660
2571,614,7660
2572,585,7660
2574,10010,52896
2575,614,52896
2576,15541,52896
2577,609,52896
2578,776,52896
2579,199,52896
2580,291,52896
2582,234,653610
2583,776,653610
2585,1693,653610
2588,5,15420
2589,583,15420
2590,631,15420
2591,383,15420
2592,221,15420
2594,537,737821
2595,7178,737821
2596,1023,737821
2599,45894,5974
2601,42814,5974
2602,276,5974
2603,1025,5974
2604,252,5974
2605,398,5974
2606,142,5974
2607,660,5974
2608,19,5974
2609,130,5974
2610,1408,5974
2611,6195,5974
2612,2047,5974
2613,2125,5974
2616,2863,12142
2618,1023,12142
2619,8718,12142
2620,585,12142
2621,2150,12142
2622,12,12142
2623,1041,12142
2624,33,12142
2625,1082,12142
2626,679,12142
2627,4064,12142
2628,210,12142
2629,234,12142
2630,798,12142
2631,27288,12142
2633,1023,89
2634,210,89
2635,6297,89
2636,41,89
2637,866,89
2638,27,89
2639,221,89
2640,15,89
2641,418,89
2642,614,89
2643,10247,89
2646,3973,26101
2648,2381,26101
2649,8718,26101
2650,12,26101
2651,1050,26101
2652,585,26101
2653,418,26101
2654,330,26101
2655,537,26101
2656,9030,26101
2657,244,691316
2658,537,691316
2659,48640,691316
2660,368,439022
2661,141,439022
2662,3325,439022
2663,679,439022
2664,2425,439022
2665,15172,439022
2667,609,114937
2668,1023,114937
2669,26091,114937
2670,338,114937
2671,210,114937
2672,776,114937
2674,24,546213
2675,601,546213
2678,18544,743598
2679,631,743598
2680,667,743598
2681,221,743598
2683,1091,76028
2684,6600,76028
2685,660,76028
2686,6414,76028
2689,18544,691906
2690,679,691906
2693,11449,345084
2694,1023,345084
2695,221,345084
2696,2462,345084
2697,162,345084
2698,26,345084
2699,720,345084
2700,614,345084
2704,27832,15468
2705,64918,15468
2707,776,15468
2708,330,15468
2709,221,15468
2710,16214,15468
2711,2524,15468
2712,585,15468
2713,150,15468
2714,142,15468
2715,5,15468
2716,1049,15468
2717,10247,15468
2718,2462,53058
2719,199,53058
2720,3176,53058
2721,15,53058
2722,614,53058
2724,703,673492
2725,294,673492
2727,585,673492
2730,609,225984
2731,1114,225984
2732,161,225984
2733,984,225984
2734,336,225984
2735,4,225984
2736,3325,225984
2740,53956,225984
2743,6600,5800
2744,210,5800
2745,10247,5800
2747,5,5800
2748,199,5800
2749,609,5800
2750,2790,5800
2751,2125,5800
2753,20092,5800
2754,2524,105456
2755,589,105456
2757,3176,105456
2758,232,105456
2759,1038,105456
2760,660,105456
2761,210,105456
2764,537,61892
2765,6890,61892
2766,1041,61892
2767,985,61892
2769,40058,677512
2770,199,677512
2771,978,677512
2774,583,1086636
2775,1421,1086636
2776,199,1086636
2779,221,20053
2780,45299,20053
2781,210,20053
2782,614,20053
2783,141,20053
2784,281,20053
2785,660,20053
2786,308,20053
2789,2462,31005
2790,609,31005
2791,330,31005
2792,1041,31005
2793,2863,31005
2795,873,743597
2796,614,743597
2798,3385,167291
2799,2462,167291
2800,294,167291
2801,537,167291
2802,6297,167291
2803,1244,167291
2804,506,167291
2805,1210,167291
2806,2921,167291
2807,3522,167291
2808,26789,167291
2810,16220,167291
2812,330,608216
2813,1023,608216
2816,537,432164
2817,60529,432164
2818,776,432164
2821,45277,65
2823,1091,65
2824,162,65
2825,931,65
2826,985,65
2827,148,65
2828,15,65
2829,208,65
2831,15,564545
2832,2420,564545
2835,46649,564545
2836,989,823231
2837,1158,823231
2839,87091,823231
2840,610,131996
2841,1050,131996
2842,405,131996
2843,6890,131996
2844,1041,131996
2845,631,131996
2846,499,131996
2851,417,674612
2852,6890,674612
2853,19789,674612
2854,68990,674612
2855,75,674612
2856,20656,128897
2858,84412,128897
2859,786,128897
2860,1035,128897
2861,3508,128897
2862,172,128897
2863,512,128897
2864,984,128897
2866,1072,128897
2867,1148,128897
2868,1302,128897
2870,1148,413039
2871,1095,413039
2874,985,234509
2875,46,234509
2876,610,234509
2879,76811,234509
2886,965,4257
2887,2293,4257
2888,589,4257
2889,1038,4257
2890,29,4257
2891,631,4257
2892,2700,4257
2893,46,4257
2894,131,4257
2895,237,4257
2896,418,4257
2897,714,4257
2899,1244,4257
2900,23217,4257
2901,6195,354361
2902,931,354361
2903,1050,354361
2904,244,354361
2907,4675,354361
2909,31,82105
2910,33,82105
2916,1237,973085
2917,1082,973085
2919,66477,973085
2921,84230,27394
2923,321,27394
2924,2698,27394
2925,131,27394
2926,379,27394
2927,11,27394
2928,358,27394
2929,595,27394
2931,331,541555
2932,366,541555
2933,1532,541555
2936,53243,541555
2937,100152,541555
2938,12382,60577
2939,2463,60577
2940,2832,60577
2941,605,60577
2942,1010,60577
2944,416,60577
2945,1041,60577
2946,244,60577
2947,162,60577
2949,23217,60577
2950,7732,315110
2951,40039,315110
2952,1041,315110
2953,273,315110
2954,1050,315110
2955,1420,315110
2956,750,315110
2957,10004,315110
2960,7775,147487
2961,114,147487
2962,18544,147487
2963,720,147487
2964,1158,147487
2965,1423,147487
2966,4675,147487
2968,72207,5648
2970,589,5648
2971,273,5648
2972,405,5648
2973,683,5648
2974,1041,5648
2975,1082,5648
2978,1175,27470
2979,39805,27470
2980,16486,27470
2981,6450,27470
2982,3183,27470
2983,415,27470
2984,36630,27470
2985,449,27470
2986,368,27470
2987,1039,27470
2988,244,27470
2989,273,27470
2991,23217,27470
2992,455,241119
2993,2381,241119
2994,121,241119
2995,244,241119
2996,148,241119
2997,1041,241119
2999,66477,241119
3000,1050,484988
3001,415,484988
3002,1421,484988
3003,1164,484988
3006,410,40433
3007,46,40433
3008,244,40433
3009,985,40433
3010,11,40433
3011,131,40433
3012,209,40433
3013,2433,40433
3014,9103,40433
3016,2433,37666
3017,679,37666
3018,614,37666
3019,46,37666
3020,131,37666
3021,27,37666
3022,506,37666
3023,15,37666
3025,180,426192
3026,350,426192
3027,1050,426192
3028,164,426192
3029,703,426192
3034,1037,5896
3036,2723,5896
3037,430,5896
3038,12,5896
3039,281,5896
3040,46,5896
3041,410,5896
3044,150,40423
3045,281,40423
3046,131,40423
3047,681,40423
3048,2433,40423
3050,416,249730
3051,162,249730
3052,1108,249730
3053,3277,249730
3055,614,215616
3056,430,215616
3057,141,215616
3058,1025,215616
3059,3277,215616
3060,17222,215616
3062,1037,89701
3063,6600,89701
3064,15,89701
3065,410,89701
3066,1826,89701
3067,2433,89701
3068,9103,89701
3069,17482,89701
3071,1286,79422
3073,583,79422
3074,703,79422
3075,418,79422
3076,3368,79422
3077,1532,79422
3078,4720,79422
3080,232,645173
3081,317,645173
3082,5026,645173
3083,4720,645173
3085,281,475959
3086,23826,475959
3087,419,475959
3091,25246,475959
3092,447,32467
3093,9840,32467
3094,368,32467
3095,131,32467
3096,33,32467
3097,26,32467
3100,18544,156617
3101,46,156617
3102,419,156617
3103,11194,156617
3104,485,156617
3108,418,27992
3109,148,27992
3110,419,27992
3111,918,27992
3112,6808,27992
3116,281,51471
3117,631,51471
3118,418,51471
3119,46,51471
3120,419,51471
3124,48488,51471
3125,383,42460
3127,447,42460
3128,148,42460
3129,46,42460
3130,27,42460
3131,82,42460
3132,16,42460
3133,2282,42460
3134,750,42460
3135,2977,42460
3139,1005,187587
3140,114,187587
3141,5,187587
3142,24,187587
3143,430,187587
3144,276,187587
3145,23826,187587
3146,420,187587
3149,32239,187587
3150,533,46580
3151,1003,46580
3152,144,46580
3153,419,46580
3154,11194,46580
3158,416,293200
3159,379,293200
3160,2410,293200
3161,29,293200
3162,447,293200
3165,9061,293200
3168,5,34572
3169,26091,34572
3170,506,34572
3171,13,34572
3172,27,34572
3173,82,34572
3174,419,34572
3175,5107,34572
3176,2409,34572
3177,27246,34572
3180,800,205938
3181,631,205938
3182,232,205938
3183,5,205938
3184,162,205938
3185,1531,205938
3186,447,205938
3190,27,483046
3191,15,483046
3199,82,387106
3200,273,387106
3201,419,387106
3202,11194,387106
3205,11405,387106
3208,1041,238266
3209,180,238266
3210,244,238266
3211,409,238266
3212,37024,238266
3213,935,238266
3214,223,238266
3219,683,76061
3220,13,76061
3221,46,76061
3222,6574,76061
3223,252,76061
3224,419,76061
3225,11194,76061
3230,610,293194
3231,416,293194
3232,79,293194
3233,419,293194
3238,447,36371
3240,276,36371
3241,13,36371
3242,12,36371
3243,5,36371
3244,430,36371
3245,339,36371
3246,164,36371
3247,223,36371
3248,999,36371
3252,681,502722
3253,409,502722
3254,37024,502722
3261,419,580451
3268,1091,37838
3269,1041,37838
3270,964,37838
3271,31,37838
3272,180,37838
3273,419,37838
3274,918,37838
3276,419,205940
3277,144,205940
3278,506,205940
3279,749,205940
3280,416,205940
3281,252,205940
3282,58,205940
3283,430,205940
3284,33,205940
3285,11194,205940
3287,12112,205940
3289,610,371001
3290,419,371001
3291,999,371001
3296,20949,371001
3298,1390,14942
3299,660,14942
3300,447,14942
3302,252,40633
3303,398,40633
3304,430,40633
3305,41,40633
3306,419,40633
3307,11194,40633
3311,25245,40633
3312,430,293169
3313,10484,293169
3314,447,293169
3315,82,293169
3316,416,293169
3317,79,293169
3318,419,293169
3323,932,34393
3324,148,34393
3325,15,34393
3326,281,34393
3327,419,34393
3328,918,34393
3330,331,46413
3331,237,46413
3332,4083,46413
3333,1038,46413
3334,35,46413
3335,11194,46413
3336,918,46413
3337,24575,46413
3339,413,46413
3340,11053,46413
3341,36,205927
3342,419,205927
3343,5107,205927
3347,1390,317482
3348,419,317482
3349,6195,317482
3350,368,317482
3351,420,317482
3352,599,317482
3356,1050,343052
3357,449,343052
3358,11,343052
3359,417,343052
3360,1082,343052
3361,1420,343052
3362,10868,343052
3364,30293,343052
3366,18487,294808
3367,131,294808
3368,5,294808
3369,800,294808
3370,1429,294808
3371,9369,294808
3373,141,145988
3374,78435,145988
3375,1041,145988
3376,873,145988
3377,985,145988
3378,603,145988
3380,16,181375
3381,200,181375
3382,1244,181375
3383,610,181375
3384,379,181375
3385,24,181375
3386,290,181375
3394,33414,3924
3396,4078,3924
3397,631,3924
3398,141,3924
3399,3183,3924
3400,244,3924
3401,855,3924
3402,1164,3924
3404,11132,3924
3407,336,974982
3408,865,974982
3409,7056,974982
3411,72504,974982
3413,38987,13091
3415,683,13091
3416,281,13091
3417,131,13091
3418,162,13091
3419,2783,13091
3420,1073,13091
3421,3891,13091
3423,21667,13091
3424,39536,178614
3425,3008,178614
3426,931,178614
3427,40,178614
3428,141,178614
3429,417,178614
3430,2995,178614
3431,3891,178614
3433,2936,178614
3434,703,375885
3435,383,375885
3436,415,375885
3437,17830,375885
3438,15,644771
3439,800,644771
3440,2282,644771
3441,1059,644771
3442,3891,644771
3443,1050,286384
3444,114,286384
3445,985,286384
3446,244,286384
3447,714,286384
3450,12,371149
3451,24,371149
3452,290,371149
3455,273,182893
3456,18544,182893
3457,7732,182893
3458,826,182893
3459,410,182893
3461,595,182893
3462,931,182893
3465,1237,658536
3466,3948,658536
3467,2778,658536
3469,40902,658536
3470,260,182894
3471,995,182894
3472,9202,182894
3474,29,182894
3475,449,182894
3476,2410,182894
3477,39,182894
3478,826,182894
3483,17149,75287
3484,321,75287
3485,12321,75287
3486,336,75287
3487,12,75287
3488,26,75287
3489,762,75287
3490,2410,75287
3491,452,75287
3492,6632,75287
3493,17832,75287
3494,15983,75287
3495,17830,75287
3496,3891,75287
3497,75,75287
3498,432,292818
3499,940,292818
3500,1082,292818
3501,618,292818
3502,1420,292818
3503,475,292818
3504,10004,292818
3508,42208,81808
3509,467,81808
3510,8023,81808
3511,2288,81808
3512,1230,81808
3513,281,81808
3514,512,81808
3515,499,81808
3516,197,81808
3517,11959,81808
3519,162,648779
3520,416,648779
3522,17830,648779
3523,985,536835
3524,289,536835
3525,124,536835
3526,800,536835
3530,85134,536835
3531,417,216569
3532,800,216569
3533,6574,216569
3535,337,216569
3536,16795,216569
3537,273,216569
3541,409,847278
3542,37024,847278
3543,3891,847278
3546,371,3202
3547,31,3202
3548,281,3202
3549,11,3202
3550,3891,3202
3552,21667,3202
3553,430,337725
3554,749,337725
3555,58,337725
3556,252,337725
3557,4084,337725
3558,2250,337725
3562,989,391065
3563,290,391065
3564,6195,391065
3565,6574,391065
3566,749,391065
3569,85134,391065
3570,417,500689
3571,995,500689
3572,527,500689
3576,141,127032
3577,703,127032
3578,1050,127032
3579,148,127032
3580,583,127032
3581,415,127032
3582,826,127032
3586,605,33481
3587,449,33481
3588,130,33481
3589,36630,33481
3591,12,33481
3592,11,33481
3593,1082,33481
3594,1164,33481
3595,1073,33481
3597,21667,33481
3599,14105,33366
3600,709,33366
3602,656,33366
3603,141,33366
3604,1041,33366
3605,1082,33366
3606,2150,33366
3607,250,33366
3608,2936,33366
3610,379,234781
3611,252,234781
3612,180,234781
3613,1132,234781
3614,1041,234781
3615,347,234781
3619,703,142310
3620,543,142310
3621,720,142310
3622,1075,142310
3624,290,142310
3631,34826,13389
3633,45276,13389
3634,45275,13389
3635,19771,13389
3636,449,13389
3637,368,13389
3638,148,13389
3639,618,13389
3640,1184,13389
3641,3891,13389
3643,21667,13389
3646,4297,69006
3647,20760,69006
3648,7769,69006
3649,708,69006
3650,162,69006
3651,1416,69006
3652,2448,69006
3653,2410,69006
3654,29,69006
3655,2700,69006
3656,2439,69006
3657,1156,69006
3660,84230,7971
3662,537,7971
3663,44,7971
3664,1082,7971
3665,631,7971
3666,234,7971
3667,798,7971
3668,3891,7971
3671,45276,15808
3672,829,15808
3673,595,15808
3674,142,15808
3675,368,15808
3676,714,15808
3677,1164,15808
3678,1073,15808
3679,3891,15808
3681,21667,15808
3682,667,962555
3683,2282,962555
3685,22683,962555
3686,985,69633
3687,1148,69633
3689,46,69633
3690,148,69633
3691,610,69633
3695,985,610442
3696,800,610442
3697,122,610442
3698,190,610442
3702,67612,610442
3703,336,461496
3704,1005,461496
3705,503,461496
3708,148,167799
3709,244,167799
3710,180,167799
3711,27,167799
3712,33,167799
3713,167,167799
3719,131,196948
3720,631,196948
3721,18,196948
3727,23826,157635
3728,369,157635
3731,931,260827
3732,873,260827
3733,1041,260827
3734,1038,260827
3735,317,260827
3742,1148,319859
3743,940,319859
3744,2778,319859
3747,6195,513245
3748,29,513245
3749,24,513245
3750,206,513245
3754,190,91849
3755,368,91849
3756,58,91849
3757,533,91849
3758,16,91849
3759,86,91849
3762,82,391004
3763,190,391004
3766,58,283196
3767,417,283196
3768,533,283196
3769,368,283196
3770,610,283196
3774,989,320411
3775,6195,320411
3776,1110,320411
3779,1237,406634
3780,371,406634
3781,991,406634
3783,931,406634
3787,985,926952
3788,1005,926952
3792,1148,540941
3793,1038,540941
3794,2778,540941
3798,252,503871
3799,206,503871
3804,1148,148367
3805,430,148367
3806,206,148367
3807,41,148367
3811,82,432982
3812,2282,432982
3813,1025,432982
3814,2778,432982
3817,631,585323
3818,1050,585323
3823,25625,585323
3826,79,293281
3827,533,293281
3828,1132,293281
3829,58,293281
3830,16,293281
3834,1003,99331
3835,180,99331
3836,18,99331
3837,86,99331
3838,533,99331
3843,82,369674
3844,800,369674
3845,1184,369674
3846,1053,369674
3849,141,422951
3850,12,422951
3851,190,422951
3852,2778,422951
3856,206,22832
3857,31,22832
3860,336,807386
3861,2778,807386
3865,16100,807386
3866,1003,564529
3867,1025,564529
3868,190,564529
3873,190,100399
3874,10484,100399
3875,234,100399
3876,15,100399
3877,2,100399
3878,362,100399
3883,234,4169
3884,1050,4169
3885,79,4169
3886,5,4169
3887,762,4169
3888,306,4169
3889,5766,4169
3891,273,503866
3892,180,503866
3893,501,503866
3894,678,503866
3897,206,63463
3898,13,63463
3899,1049,63463
3900,940,63463
3901,14171,63463
3902,294,63463
3903,3837,63463
3906,399,369684
3907,24,369684
3908,12,369684
3909,409,369684
3910,610,369684
3911,865,369684
3914,605,252641
3915,11282,252641
3916,865,252641
3917,940,252641
3921,114977,342389
3922,58,342389
3923,865,342389
3924,2698,342389
3925,1237,342389
3926,306,342389
3927,465,342389
3928,3426,342389
3931,398,462823
3932,865,462823
3935,409,610405
3936,37024,610405
3938,15,598577
3943,27,580195
3947,50780,580195
3949,27,192565
3950,281,192565
3951,33,192565
3957,11,309400
3958,631,309400
3959,15,309400
3964,27,161056
3965,79,161056
3966,23826,161056
3971,27,159471
3972,533,159471
3973,86,159471
3974,11,159471
3975,984,159471
3984,131,74857
3985,18,74857
3990,23826,170527
3991,148,170527
3992,631,170527
3993,79,170527
3999,418,31909
4000,27,31909
4001,15,31909
4006,27,58358
4012,27,153084
4013,33,153084
4014,80,153084
4019,16,166601
4020,27,166601
4021,533,166601
4029,12,39728
4031,16,39728
4032,27,39728
4037,24,74842
4038,383,74842
4039,16,74842
4040,27,74842
4046,27,792380
4052,16,187492
4053,15,187492
4058,418,86202
4059,631,86202
4060,12,86202
4061,79,86202
4070,281,53622
4071,131,53622
4072,16,53622
4073,4,53622
4080,6890,35664
4081,36,35664
4082,11,35664
4083,418,35664
4084,86,35664
4085,33,35664
4088,11877,35664
4092,1061,35207
4093,16,35207
4094,18,35207
4095,50,35207
4101,413,26485
4102,380,26485
4104,1041,26485
4105,27,26485
4106,281,26485
4107,41,26485
4108,44,26485
4114,27,17259
4115,33,17259
4120,79,6288
4121,82,6288
4122,430,6288
4123,114,6288
4124,27,6288
4131,16,496094
4132,409,496094
4133,37024,496094
4139,16,388198
4140,60,388198
4141,89,388198
4149,15,196357
4150,41,196357
4151,38,196357
4157,16,119296
4158,506,119296
4159,31,119296
4160,15,119296
4161,27,119296
4167,3612,85148
4168,583,85148
4169,294,85148
4170,82,85148
4171,33,85148
4178,432,2514
4179,985,2514
4180,27,2514
4186,18,278332
4187,38,278332
4188,72,278332
4193,23826,215599
4194,80,215599
4200,89,273132
4201,430,273132
4202,46,273132
4203,800,273132
4204,1304,273132
4206,1455,273132
4212,162,228948
4213,379,228948
4214,583,228948
4215,33,228948
4222,60,124502
4223,18,124502
4224,16,124502
4229,89,82009
4230,162,82009
4231,15,82009
4232,533,82009
4233,72,82009
4239,931,72476
4240,11,72476
4241,15,72476
4242,79,72476
4249,44,29401
4250,506,29401
4251,418,29401
4252,79,29401
4259,15,63
4260,631,63
4261,27,63
4262,2,63
4263,21,63
4268,79,443710
4269,533,443710
4275,141,125858
4276,15,125858
4277,533,125858
4278,41,125858
4279,38,125858
4280,2,125858
4287,16,578392
4288,533,578392
4289,42,578392
4294,5,521964
4295,33,521964
4303,16,467720
4304,417,467720
4309,46,441986
4310,678,441986
4311,3,441986
4313,2420,441986
4314,192,441986
4315,269,441986
4320,18,196792
4321,294,196792
4322,16,196792
4323,72,196792
4329,60,190284
4330,86,190284
4338,3368,88590
4339,33,88590
4340,11,88590
4341,1049,88590
4342,1038,88590
4347,16,58205
4348,232,58205
4349,931,58205
4350,82,58205
4351,631,58205
4352,15,58205
4353,39,58205
4359,27,2219
4360,79,2219
4367,398,10
4368,27,10
4369,86,10
4370,2,10
4372,459,10
4374,1768,10
4378,16,406640
4379,82,406640
4383,79,339314
4384,1237,339314
4385,3948,339314
4386,247,339314
4388,476,339314
4394,79,272278
4395,127,272278
4397,3,272278
4404,23826,318204
4405,533,318204
4406,65,318204
4410,1237,700106
4411,39,700106
4417,1148,473050
4418,60,473050
4424,39,333647
4429,23826,327251
4430,82,327251
4431,39,327251
4436,276,261905
4437,44,261905
4438,33,261905
4439,39,261905
4444,868,85867
4446,16,85867
4447,533,85867
4448,18,85867
4449,44,85867
4454,167,296397
4455,44,296397
4456,10,296397
4461,16,193004
4462,79,193004
4463,42,193004
4468,3,112935
4469,33,112935
4470,533,112935
4471,306,112935
4472,1304,112935
4479,428,15185
4480,589,15185
4481,3958,15185
4482,141,15185
4483,11,15185
4484,46,15185
4485,3,15185
4486,27,15185
4490,6988,15185
4491,1148,270171
4492,80,270171
4493,23826,270171
4500,39,232454
4501,15,232454
4502,252,232454
4503,533,232454
4509,42,70243
4510,23826,70243
4511,35,70243
4519,15,61087
4520,23,61087
4530,434,54659
4532,79,54659
4533,27,54659
4534,33,54659
4542,42303,30059
4543,15,30059
4544,72,30059
4549,79,518505
4550,89,518505
4551,65,518505
4557,180,467563
4558,383,467563
4559,80,467563
4567,79,282660
4568,44,282660
4574,23826,202591
4575,162,202591
4576,15,202591
4581,3,196095
4582,82,196095
4583,294,196095
4584,60,196095
4585,41,196095
4586,24,196095
4593,41,178459
4594,3,178459
4595,44,178459
4596,86,178459
4597,23826,178459
4606,86,162434
4607,44,162434
4608,4,162434
4614,2784,146164
4615,434,146164
4616,36,146164
4617,865,146164
4618,3,146164
4619,873,146164
4620,33,146164
4627,60,143891
4628,82,143891
4629,86,143891
4630,121,143891
4631,16,143891
4638,265,111275
4639,24,111275
4640,383,111275
4641,167,111275
4642,48,111275
4650,3,108537
4652,6482,108537
4658,3551,40995
4659,833,40995
4660,89,40995
4661,618,40995
4662,16,40995
4663,3,40995
4664,39,40995
4666,25054,40995
4668,11,6710
4669,86,6710
4670,42,6710
4675,82,117674
4681,27,900909
4682,2036,900909
4683,64,900909
4687,16,448705
4688,190,448705
4689,610,448705
4690,24,448705
4691,2036,448705
4697,24,328784
4698,399,328784
4699,60,328784
4700,2,328784
4702,104,328784
4709,82,314288
4710,281,314288
4711,58,314288
4712,641,314288
4714,466,314288
4718,48,48298
4719,18,48298
4720,42,48298
4726,932,39020
4727,33,39020
4728,506,39020
4735,42303,29993
4736,15,29993
4737,16,29993
4738,72,29993
4743,15,159088
4744,89,159088
4745,2036,159088
4746,108,159088
4747,129,159088
4755,44,89592
4756,4,89592
4764,89,84435
4765,533,84435
4766,86,84435
4767,3,84435
4768,167,84435
4769,80,84435
4775,44,82070
4776,6195,82070
4777,23826,82070
4778,127,82070
4779,10,82070
4784,1132,403898
4785,18,403898
4786,41,403898
4792,114,278343
4793,167,278343
4794,82,278343
4795,72,278343
4800,27,195778
4801,79,195778
4802,162,195778
4803,33,195778
4804,127,195778
4809,15,7161
4810,18,7161
4811,16,7161
4812,39,7161
4819,39,1784
4820,41,1784
4821,15,1784
4825,18,467434
4826,475,467434
4831,533,344069
4832,39,344069
4833,65,344069
4841,60,342967
4842,294,342967
4843,2036,342967
4844,86,342967
4845,109,342967
4846,1283,342967
4851,82686,187491
4853,33,187491
4854,383,187491
4855,89,187491
4856,79,187491
4862,66,89650
4864,4,89650
4865,3,89650
4866,33,89650
4867,368,89650
4868,39,89650
4869,65,89650
4874,39,85906
4875,24,85906
4876,15,85906
4877,4795,85906
4882,379,75489
4883,16,75489
4884,86,75489
4885,42,75489
4886,4,75489
4887,65,75489
4894,25968,57051
4896,533,57051
4897,33,57051
4898,27,57051
4899,79,57051
4906,69970,28947
4909,10,28947
4910,79,28947
4911,16,28947
4912,15,28947
4918,15,6237
4919,4,6237
4924,11141,528
4925,86,528
4926,27,528
4927,16,528
4928,8,528
4929,5295,528
4930,21052,528
4932,27,337
4933,44,337
4934,18,337
4938,399,374139
4939,131,374139
4940,150,374139
4941,2865,374139
4945,21336,374139
4947,368,225020
4948,418,225020
4949,1041,225020
4955,631,687626
4956,1237,687626
4957,41274,687626
4958,19309,687626
4961,583,661171
4962,24,661171
4963,1096,661171
4964,19309,661171
4967,15,659813
4968,3938,659813
4969,19309,659813
4972,1237,349599
4973,1050,349599
4974,1010,349599
4975,331,349599
4976,237,349599
4977,3302,349599
4978,410,349599
4980,9855,349599
4984,4961,33544
4986,9855,33544
4987,985,33544
4988,1071,33544
4989,1050,33544
4990,2867,33544
4991,1143,33544
4994,2282,893661
4996,19309,893661
4999,23564,44367
5001,5411,44367
5002,20924,44367
5004,1083,44367
5005,232,44367
5006,2077,44367
5007,2410,44367
5008,2698,44367
5009,338,44367
5010,410,44367
5011,1387,44367
5012,3650,44367
5014,418,342229
5015,583,342229
5016,162,342229
5021,13,125781
5022,131,125781
5023,681,125781
5027,583,288230
5028,131,288230
5029,16,288230
5030,273,288230
5034,8023,225083
5035,631,225083
5036,1003,225083
5037,1162,225083
5038,7042,225083
5040,79569,225083
5041,418,640428
5042,273,640428
5046,506,122153
5047,985,122153
5052,418,413112
5053,162,413112
5054,40,413112
5058,62343,413112
5059,583,487969
5060,506,487969
5061,24,487969
5062,995,487969
5063,7042,487969
5067,11,495666
5068,244,495666
5069,417,495666
5070,618,495666
5076,631,344381
5077,23826,344381
5078,583,344381
5084,1047,164770
5085,985,164770
5086,418,164770
5087,826,164770
5089,46,318528
5090,18,318528
5091,855,318528
5092,750,318528
5096,13,205562
5097,162,205562
5098,1162,205562
5101,23296,205562
5102,1041,93720
5103,11,93720
5106,2524,203496
5107,150,203496
5108,1041,203496
5110,17130,203496
5111,30207,203496
5113,79559,203496
5114,79424,203496
5115,1082,126540
5116,131,126540
5117,1005,126540
5118,1041,126540
5122,583,281963
5123,27,281963
5124,13,281963
5130,27,566723
5131,873,566723
5132,1032,566723
5137,631,475411
5138,1003,475411
5139,618,475411
5142,2441,182877
5144,985,182877
5145,368,182877
5146,162,182877
5149,417,450936
5150,148,450936
5151,141,450936
5152,6195,450936
5153,1041,450936
5154,1416,450936
5157,27,243714
5158,506,243714
5159,583,243714
5163,583,708265
5164,1041,708265
5169,8023,18922
5170,418,18922
5171,1041,18922
5175,131,182904
5176,13,182904
5177,405,182904
5178,148,182904
5179,368,182904
5180,1159,182904
5184,27,344695
5185,23826,344695
5186,409,344695
5188,8023,395516
5189,405,395516
5190,15,395516
5191,583,395516
5193,4083,395516
5197,131,411975
5198,368,411975
5199,40,411975
5202,5,339808
5203,418,339808
5204,681,339808
5205,13,339808
5206,1108,339808
5212,985,923831
5213,1082,923831
5218,623,3207
5219,11,3207
5220,131,3207
5221,506,3207
5222,162,3207
5226,418,291417
5227,1041,291417
5228,738,291417
5233,27,801734
5234,148,801734
5235,273,801734
5240,398,465830
5241,244,465830
5242,11,465830
5243,44,465830
5244,1158,465830
5249,23826,618472
5250,1041,618472
5254,46,353366
5255,27,353366
5256,79,353366
5257,1082,353366
5261,380,22068
5262,430,22068
5263,27,22068
5264,244,22068
5265,141,22068
5266,347,22068
5267,3911,22068
5268,2618,22068
5269,7042,22068
5272,31,357119
5273,23826,357119
5274,750,357119
5279,162,146854
5280,368,146854
5281,415,146854
5283,38643,146854
5284,23365,146854
5285,7732,229004
5286,1041,229004
5287,13,229004
5288,371,229004
5289,931,229004
5293,244,182913
5295,506,182913
5296,583,182913
5297,415,182913
5303,410,184892
5304,7055,184892
5305,244,184892
5306,762,184892
5307,1082,184892
5308,595,184892
5311,5,182906
5312,1082,182906
5313,583,182906
5318,260,157495
5319,1158,157495
5320,281,157495
5321,162,157495
5322,244,157495
5323,738,157495
5325,1041,190393
5326,27,190393
5329,631,386047
5330,405,386047
5331,162,386047
5332,1421,386047
5336,79,569366
5337,162,569366
5341,631,463603
5342,162,463603
